id,modelId,modelVersionId,modelTaskId,type,createdAt,labelId,data,note,probability,StudyInstanceUID,SeriesInstanceUID,SOPInstanceUID
O_zpxKlp,429,700,1578,ANNOTATION,2023-07-11T03:53:14.785Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.83}]",1.2.826.0.1.3680043.8.498.86743236137001908354333131403227568639,1.2.826.0.1.3680043.8.498.76399259672126968665236096984830783021,1.2.826.0.1.3680043.8.498.68612196489806204478323157445643938655
O_Z5gol3,429,700,1578,ANNOTATION,2023-07-11T03:53:15.027Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.88}]",1.2.826.0.1.3680043.8.498.10863685926692926366273539391620922528,1.2.826.0.1.3680043.8.498.10597812545813631190652354747315702554,1.2.826.0.1.3680043.8.498.35733744147328291821405227655706768072
O_AzGPYN,429,700,1578,ANNOTATION,2023-07-11T03:53:15.178Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.85}]",1.2.826.0.1.3680043.8.498.37203387665874205815929730314488445283,1.2.826.0.1.3680043.8.498.11819250575481384580690857153953932080,1.2.826.0.1.3680043.8.498.48154142572152971281513001677087065288
O_M1K2Mx,429,700,1578,ANNOTATION,2023-07-11T03:53:15.345Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.56}]",1.2.826.0.1.3680043.8.498.97866159341928653083847656147565447693,1.2.826.0.1.3680043.8.498.12365005648423392379839963952425622417,1.2.826.0.1.3680043.8.498.90241793059427017739702021004210031889
O_eJvB4M,429,700,1578,ANNOTATION,2023-07-11T03:53:15.440Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.55}]",1.2.826.0.1.3680043.8.498.77390485915361026986224858121276682559,1.2.826.0.1.3680043.8.498.67808001557178384009547738478902131726,1.2.826.0.1.3680043.8.498.33454444918414630479960592298434750879
O_R0kRdq,429,700,1578,ANNOTATION,2023-07-11T03:53:15.578Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.51}]",1.2.826.0.1.3680043.8.498.10017301121076188271085050410181103285,1.2.826.0.1.3680043.8.498.86587683744505272912648246374330172632,1.2.826.0.1.3680043.8.498.19900423009708583253017385822958159666
O_mWYqMO,429,700,1578,ANNOTATION,2023-07-11T03:53:15.791Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.56}]",1.2.826.0.1.3680043.8.498.26823432017179471021873976723409324181,1.2.826.0.1.3680043.8.498.19780575220921985443114614916610505602,1.2.826.0.1.3680043.8.498.58291291524269090841666206982561542349
O_06rORY,429,700,1578,ANNOTATION,2023-07-11T03:53:15.928Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.7}]",1.2.826.0.1.3680043.8.498.14029676660258715011253889148141837046,1.2.826.0.1.3680043.8.498.51449506164545338816419142224381296707,1.2.826.0.1.3680043.8.498.12946090805906998434656317913371195657
O_9Klo1g,429,700,1578,ANNOTATION,2023-07-11T03:53:16.079Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.93}]",1.2.826.0.1.3680043.8.498.12315474810042904581227579752617756139,1.2.826.0.1.3680043.8.498.49978471350537609264244249466281764741,1.2.826.0.1.3680043.8.498.41379759575643470789599291618289542760
O_oz4jOZ,429,700,1578,ANNOTATION,2023-07-11T03:53:16.214Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.7}]",1.2.826.0.1.3680043.8.498.96123469022701785341054885597843598119,1.2.826.0.1.3680043.8.498.33517784597832650059173834290631780199,1.2.826.0.1.3680043.8.498.11984962308078856191209953802827864397
O_1VqRyD,429,700,1578,ANNOTATION,2023-07-11T03:53:16.338Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.85}]",1.2.826.0.1.3680043.8.498.78465321791337115505621720825698768603,1.2.826.0.1.3680043.8.498.75133911246659980135948037362054651835,1.2.826.0.1.3680043.8.498.50021989256565755348372959002833939869
O_x5K0op,429,700,1578,ANNOTATION,2023-07-11T03:53:16.508Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.9}]",1.2.826.0.1.3680043.8.498.10940911690311227971092686837629156994,1.2.826.0.1.3680043.8.498.97469869956741944614727966800884450105,1.2.826.0.1.3680043.8.498.10787619997358302723962889630483305712
O_vR6P9w,429,700,1578,ANNOTATION,2023-07-11T03:53:16.705Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.87}]",1.2.826.0.1.3680043.8.498.13300180133268229691403664313551071865,1.2.826.0.1.3680043.8.498.53523526192794583590554342018706334230,1.2.826.0.1.3680043.8.498.63640247085397387057103253410813561222
O_QLVOyk,429,700,1578,ANNOTATION,2023-07-11T03:53:16.741Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.88}]",1.2.826.0.1.3680043.8.498.85383277005094425166504359789421369778,1.2.826.0.1.3680043.8.498.53795065273269485258529515117186262827,1.2.826.0.1.3680043.8.498.12570841350571262346525145349070575984
O_pqZMRz,429,700,1578,ANNOTATION,2023-07-11T03:53:16.824Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.88}]",1.2.826.0.1.3680043.8.498.13385296159336390696580834958555434796,1.2.826.0.1.3680043.8.498.11165885538999275183605012580396790902,1.2.826.0.1.3680043.8.498.88375920404375903068189001746535217656
O_VP5m9N,429,700,1578,ANNOTATION,2023-07-11T03:53:17.083Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.97}]",1.2.826.0.1.3680043.8.498.41726469106994423974070453930566085998,1.2.826.0.1.3680043.8.498.91640302340981926608938661320441348592,1.2.826.0.1.3680043.8.498.24211306938518260625055021383020655489
O_3aed6k,429,700,1578,ANNOTATION,2023-07-11T03:53:17.193Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.93}]",1.2.826.0.1.3680043.8.498.12898898502235011217780784818781347891,1.2.826.0.1.3680043.8.498.26669278634253672486763446029388153844,1.2.826.0.1.3680043.8.498.48448227774730845415570875336487281310
O_kkWr2X,429,700,1578,ANNOTATION,2023-07-11T03:53:17.331Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.99}]",1.2.826.0.1.3680043.8.498.88839086442300346388518028208891935193,1.2.826.0.1.3680043.8.498.96574010845050623684326469942629963712,1.2.826.0.1.3680043.8.498.11661781661123269936839966474821266112
O_Dx4BJJ,429,700,1578,ANNOTATION,2023-07-11T03:53:17.339Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.7}]",1.2.826.0.1.3680043.8.498.52971250691252425048391575377042445411,1.2.826.0.1.3680043.8.498.88191480858709696888167057048790826696,1.2.826.0.1.3680043.8.498.74217035729328000249636072285286593617
O_bq9GBG,429,700,1578,ANNOTATION,2023-07-11T03:53:17.404Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.83}]",1.2.826.0.1.3680043.8.498.11480228302180054793932856672082752913,1.2.826.0.1.3680043.8.498.12576643731345184770321352071147326113,1.2.826.0.1.3680043.8.498.62948207733296040384946074240766309925
O_LP0qjZ,429,700,1578,ANNOTATION,2023-07-11T03:53:17.572Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.88}]",1.2.826.0.1.3680043.8.498.99551673445287953545109128643722478763,1.2.826.0.1.3680043.8.498.11693788850920644943459557239711832401,1.2.826.0.1.3680043.8.498.26281724581229308888487444853983517554
O_w20mKJ,429,700,1578,ANNOTATION,2023-07-11T03:53:17.717Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.87}]",1.2.826.0.1.3680043.8.498.50989926097558293295664139120243243020,1.2.826.0.1.3680043.8.498.12693735445563459203342236247250553820,1.2.826.0.1.3680043.8.498.11560623503759874460816728688676559319
O_X4B9ob,429,700,1578,ANNOTATION,2023-07-11T03:53:17.754Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.71}]",1.2.826.0.1.3680043.8.498.49213382359772339608146670201582407494,1.2.826.0.1.3680043.8.498.30468122266254522784201006781671333571,1.2.826.0.1.3680043.8.498.59601292306163590124135006247100394800
O_aNm5Yy,429,700,1578,ANNOTATION,2023-07-11T03:53:17.898Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.51}]",1.2.826.0.1.3680043.8.498.93161429556547088169962287237080236891,1.2.826.0.1.3680043.8.498.10895278364120546387674878560704393465,1.2.826.0.1.3680043.8.498.59089268857062376837818617653327801013
O_WoN0KA,429,700,1578,ANNOTATION,2023-07-11T03:53:17.934Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.52}]",1.2.826.0.1.3680043.8.498.40776648165523672325966978457334817119,1.2.826.0.1.3680043.8.498.81862277182584982644809409561020358594,1.2.826.0.1.3680043.8.498.15047991676685760708808675563208515432
O_PZQeRM,429,700,1578,ANNOTATION,2023-07-11T03:53:18.002Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.8}]",1.2.826.0.1.3680043.8.498.22325797248366611753120520659209649859,1.2.826.0.1.3680043.8.498.94211718027028553256493824655809827570,1.2.826.0.1.3680043.8.498.27029196018696893581146207011602929800
O_5vdm0y,429,700,1578,ANNOTATION,2023-07-11T03:53:18.038Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.66}]",1.2.826.0.1.3680043.8.498.95913870505596869816134669484652803689,1.2.826.0.1.3680043.8.498.12591925601006235867408073235693495129,1.2.826.0.1.3680043.8.498.55483236919509119394656228827450397207
O_Gg24ZP,429,700,1578,ANNOTATION,2023-07-11T03:53:18.168Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.88}]",1.2.826.0.1.3680043.8.498.39057281721336965634054857949248951788,1.2.826.0.1.3680043.8.498.55847945573865230557686164191502895877,1.2.826.0.1.3680043.8.498.59292317909971707918219884198936714389
O_N61jeY,429,700,1578,ANNOTATION,2023-07-11T03:53:18.224Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.73}]",1.2.826.0.1.3680043.8.498.43549055161148521036864572291367051649,1.2.826.0.1.3680043.8.498.45265156391445957739946005215884709140,1.2.826.0.1.3680043.8.498.12571164655454266921264489262879780054
O_YgJK1J,429,700,1578,ANNOTATION,2023-07-11T03:53:18.331Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.83}]",1.2.826.0.1.3680043.8.498.50806181270197086042991056419690774938,1.2.826.0.1.3680043.8.498.62433074747105054576729136933938952679,1.2.826.0.1.3680043.8.498.44105420634375860742999773544923763290
O_BQYNNx,429,700,1578,ANNOTATION,2023-07-11T03:53:18.409Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.64}]",1.2.826.0.1.3680043.8.498.25272491860644246843552171850521075100,1.2.826.0.1.3680043.8.498.25246610582725988512011132315482662613,1.2.826.0.1.3680043.8.498.42074263306089020976110892377810628326
O_zpxKKp,429,700,1578,ANNOTATION,2023-07-11T03:53:18.448Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.5}]",1.2.826.0.1.3680043.8.498.56837108411173954478462458166973493698,1.2.826.0.1.3680043.8.498.11194395077006440408176460355308876007,1.2.826.0.1.3680043.8.498.76920568579246422338009046678790188252
O_JRyrr1,429,700,1578,ANNOTATION,2023-07-11T03:53:18.516Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.58}]",1.2.826.0.1.3680043.8.498.13047559941361055115768859824772089759,1.2.826.0.1.3680043.8.498.10909037919069166473055506404277602552,1.2.826.0.1.3680043.8.498.10740450081538936367823699498367350452
O_4XR66x,429,700,1578,ANNOTATION,2023-07-11T03:53:18.660Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.88}]",1.2.826.0.1.3680043.8.498.17858425314946941869459292068360538063,1.2.826.0.1.3680043.8.498.71655593664719122683700478300940032256,1.2.826.0.1.3680043.8.498.47712144489845792399683731782680557627
O_gr3JJP,429,700,1578,ANNOTATION,2023-07-11T03:53:18.728Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.89}]",1.2.826.0.1.3680043.8.498.51572397031073251627939069341359444569,1.2.826.0.1.3680043.8.498.81098115345614573230383207651149204298,1.2.826.0.1.3680043.8.498.99739277276063617410125129215290468788
O_Z5goo3,429,700,1578,ANNOTATION,2023-07-11T03:53:18.749Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.7}]",1.2.826.0.1.3680043.8.498.37163303300213738765752745051022523499,1.2.826.0.1.3680043.8.498.21561889821749596131693938484870387703,1.2.826.0.1.3680043.8.498.39901856389200977730670016703659001181
O_rb2OO3,429,700,1578,ANNOTATION,2023-07-11T03:53:18.957Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.66}]",1.2.826.0.1.3680043.8.498.36618308796405830046459972604503272210,1.2.826.0.1.3680043.8.498.89209667379622068158388294250468786897,1.2.826.0.1.3680043.8.498.87125818211139986319226312402088807171
O_AzGPPN,429,700,1578,ANNOTATION,2023-07-11T03:53:18.983Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.96}]",1.2.826.0.1.3680043.8.498.10710283371222501498222983432612448969,1.2.826.0.1.3680043.8.498.12839609729759928032383521934243480513,1.2.826.0.1.3680043.8.498.47567787616137915105188166189961195228
O_qpAee3,429,700,1578,ANNOTATION,2023-07-11T03:53:19.049Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.7}]",1.2.826.0.1.3680043.8.498.32904406942120478142607546182411167876,1.2.826.0.1.3680043.8.498.95239487029001656258144440887479688264,1.2.826.0.1.3680043.8.498.45129390441177050423642478818002343888
O_2AjyyR,429,700,1578,ANNOTATION,2023-07-11T03:53:19.143Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.78}]",1.2.826.0.1.3680043.8.498.12363859128982219932152857907018764731,1.2.826.0.1.3680043.8.498.38910775094392067743070780533409530265,1.2.826.0.1.3680043.8.498.11941934505054185634806777106268352110
O_j3XZZW,429,700,1578,ANNOTATION,2023-07-11T03:53:19.266Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.59}]",1.2.826.0.1.3680043.8.498.67485198627579328285982300164250037240,1.2.826.0.1.3680043.8.498.85237290637152278831912932475913189353,1.2.826.0.1.3680043.8.498.66815960732531003208913974461726755558
O_M1K22x,429,700,1578,ANNOTATION,2023-07-11T03:53:19.298Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.61}]",1.2.826.0.1.3680043.8.498.68694936022804357585182378312650616770,1.2.826.0.1.3680043.8.498.10189539058903266941378339385782885689,1.2.826.0.1.3680043.8.498.66184305065328553694965409565129335310
O_eJvBBM,429,700,1578,ANNOTATION,2023-07-11T03:53:19.424Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.78}]",1.2.826.0.1.3680043.8.498.42059306036607506813059422783119160883,1.2.826.0.1.3680043.8.498.12945197729147662669904191767050690239,1.2.826.0.1.3680043.8.498.47223868781192592396843150168866190036
O_OexMM4,429,700,1578,ANNOTATION,2023-07-11T03:53:19.473Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.65}]",1.2.826.0.1.3680043.8.498.15565922470831379758445769290909271778,1.2.826.0.1.3680043.8.498.40896706893155715886975025716961945346,1.2.826.0.1.3680043.8.498.52047795458070589650192331313516707163
O_R0kRRq,429,700,1578,ANNOTATION,2023-07-11T03:53:19.646Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.8}]",1.2.826.0.1.3680043.8.498.41060808961384705398853367783638523197,1.2.826.0.1.3680043.8.498.57157213892933691972199110125091103729,1.2.826.0.1.3680043.8.498.11629401906567359165874680872079098830
O_yD199l,429,700,1578,ANNOTATION,2023-07-11T03:53:19.737Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.95}]",1.2.826.0.1.3680043.8.498.59089982804081678502475687771645723199,1.2.826.0.1.3680043.8.498.64007506350179739463282195892833892835,1.2.826.0.1.3680043.8.498.12795813937780077643402129998492753194
O_dylYYX,429,700,1578,ANNOTATION,2023-07-11T03:53:19.743Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.63}]",1.2.826.0.1.3680043.8.498.11009849718061678663495795553415458486,1.2.826.0.1.3680043.8.498.61346318938361217201994270905722820333,1.2.826.0.1.3680043.8.498.20100252982782719758895620356712869231
O_6Km00Q,429,700,1578,ANNOTATION,2023-07-11T03:53:20.046Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.59}]",1.2.826.0.1.3680043.8.498.61982149453429230074638250129648348549,1.2.826.0.1.3680043.8.498.11219379465958952853296290103796038616,1.2.826.0.1.3680043.8.498.34424070127118817563842263044371210933
O_mWYqqO,429,700,1578,ANNOTATION,2023-07-11T03:53:20.071Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.71}]",1.2.826.0.1.3680043.8.498.69244604092597015368508874918094928913,1.2.826.0.1.3680043.8.498.47529376243473571542956692544483917883,1.2.826.0.1.3680043.8.498.22960616735247027451181844459392545041
O_06rOOY,429,700,1578,ANNOTATION,2023-07-11T03:53:20.278Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.76}]",1.2.826.0.1.3680043.8.498.65230501457518920836122542153979536866,1.2.826.0.1.3680043.8.498.91289219186212660843184592978594356195,1.2.826.0.1.3680043.8.498.11474307205316016099024843417333949162
O_9Kloog,429,700,1578,ANNOTATION,2023-07-11T03:53:20.343Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.78}]",1.2.826.0.1.3680043.8.498.64706922317475269118263570897125215665,1.2.826.0.1.3680043.8.498.18565847529974425924593839015120358674,1.2.826.0.1.3680043.8.498.11885596861051815910839572245874863971
O_Ky6AA1,429,700,1578,ANNOTATION,2023-07-11T03:53:20.373Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.54}]",1.2.826.0.1.3680043.8.498.86837573161674200059827892349497957799,1.2.826.0.1.3680043.8.498.55346608530826830387303628799849073995,1.2.826.0.1.3680043.8.498.13376558006822819494824325005956842318
O_oz4jjZ,429,700,1578,ANNOTATION,2023-07-11T03:53:20.402Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.64}]",1.2.826.0.1.3680043.8.498.91476279244488938352256372959886328051,1.2.826.0.1.3680043.8.498.85601282189150625155171034311582302651,1.2.826.0.1.3680043.8.498.71486616890176391141897542512637954469
O_1VqRRD,429,700,1578,ANNOTATION,2023-07-11T03:53:20.573Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.61}]",1.2.826.0.1.3680043.8.498.59902791395178793763881235310218674956,1.2.826.0.1.3680043.8.498.12369282649115054936934035302270934081,1.2.826.0.1.3680043.8.498.53959383118527835776867553371624247849
O_l6GAA0,429,700,1578,ANNOTATION,2023-07-11T03:53:20.625Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.5}]",1.2.826.0.1.3680043.8.498.94518126646954970205581982723751167969,1.2.826.0.1.3680043.8.498.96101869425205729269438811934150059939,1.2.826.0.1.3680043.8.498.88850211820931314104350439965589832042
O_x5K00p,429,700,1578,ANNOTATION,2023-07-11T03:53:20.661Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.56}]",1.2.826.0.1.3680043.8.498.21014339407371829320991912439466902685,1.2.826.0.1.3680043.8.498.63084844471004143180017584277269886464,1.2.826.0.1.3680043.8.498.11188849537214328960561013647117601514
O_vR6PPw,429,700,1578,ANNOTATION,2023-07-11T03:53:20.692Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.7}]",1.2.826.0.1.3680043.8.498.49400946098516336537677700514492666615,1.2.826.0.1.3680043.8.498.78643919921532901195886686447604205148,1.2.826.0.1.3680043.8.498.57589759006243585371380732187250215894
O_QLVOOk,429,700,1578,ANNOTATION,2023-07-11T03:53:20.921Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.5}]",1.2.826.0.1.3680043.8.498.65750530231558870048587791350494499730,1.2.826.0.1.3680043.8.498.43680083734493067558765708437559203588,1.2.826.0.1.3680043.8.498.54651399550931711226768909399181060750
O_pqZMMz,429,700,1578,ANNOTATION,2023-07-11T03:53:20.954Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.81}]",1.2.826.0.1.3680043.8.498.83227376270601232119983367368908557847,1.2.826.0.1.3680043.8.498.93361258009797121982190606687890135872,1.2.826.0.1.3680043.8.498.10857964782706561616020475600892487935
O_VP5mmN,429,700,1578,ANNOTATION,2023-07-11T03:53:20.984Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.65}]",1.2.826.0.1.3680043.8.498.11814503060220133587100675246024212150,1.2.826.0.1.3680043.8.498.12423988567129997088233056915748017138,1.2.826.0.1.3680043.8.498.17148866076237917100990029089548103656
O_3aeddk,429,700,1578,ANNOTATION,2023-07-11T03:53:21.048Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.52}]",1.2.826.0.1.3680043.8.498.79873720485360492240787280009961776913,1.2.826.0.1.3680043.8.498.76199409509042627765920840413578268942,1.2.826.0.1.3680043.8.498.11184930782862101044472458420197485977
O_kkWrrX,429,700,1578,ANNOTATION,2023-07-11T03:53:21.190Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.74}]",1.2.826.0.1.3680043.8.498.79212362951481266786659301615437538970,1.2.826.0.1.3680043.8.498.12056405449797686495771656239412940407,1.2.826.0.1.3680043.8.498.11331778898714605990061824356360661513
O_Dx4BBJ,429,700,1578,ANNOTATION,2023-07-11T03:53:21.244Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.7}]",1.2.826.0.1.3680043.8.498.10541493393330903191499466356879860297,1.2.826.0.1.3680043.8.498.94795786191045642116456513084087797259,1.2.826.0.1.3680043.8.498.75367018358241320360690072512871095726
O_bq9GGG,429,700,1578,ANNOTATION,2023-07-11T03:53:21.272Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.63}]",1.2.826.0.1.3680043.8.498.10478337578596371247041219745769772707,1.2.826.0.1.3680043.8.498.72015665456593225087131775911098493080,1.2.826.0.1.3680043.8.498.12089049842505462918859648568808379930
O_LP0qqZ,429,700,1578,ANNOTATION,2023-07-11T03:53:21.305Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.73}]",1.2.826.0.1.3680043.8.498.13190247291395821856816290685068416899,1.2.826.0.1.3680043.8.498.22069836286106634541539235719268901364,1.2.826.0.1.3680043.8.498.89196619628051485556361342645482406431
O_w20mmJ,429,700,1578,ANNOTATION,2023-07-11T03:53:21.432Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.68}]",1.2.826.0.1.3680043.8.498.16534206440777563331636274587670150059,1.2.826.0.1.3680043.8.498.11534001616591297402401683137428522317,1.2.826.0.1.3680043.8.498.90036805656125257462744704034767261772
O_X4B99b,429,700,1578,ANNOTATION,2023-07-11T03:53:21.527Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.56}]",1.2.826.0.1.3680043.8.498.12574961285890487600661709392109143338,1.2.826.0.1.3680043.8.498.10048460979605036183535052499595082756,1.2.826.0.1.3680043.8.498.30120643024549009449150545211501717431
O_aNm55y,429,700,1578,ANNOTATION,2023-07-11T03:53:21.634Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.66}]",1.2.826.0.1.3680043.8.498.94923343509069208795333129455999419259,1.2.826.0.1.3680043.8.498.62371705704545385607070642078338771978,1.2.826.0.1.3680043.8.498.27322123231570973331542087298587077959
O_WoN00A,429,700,1578,ANNOTATION,2023-07-11T03:53:21.718Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.72}]",1.2.826.0.1.3680043.8.498.17309480842229789530585321905378831142,1.2.826.0.1.3680043.8.498.52193140788110958624668264931493226932,1.2.826.0.1.3680043.8.498.42266853905284239921984781183619995594
O_PZQeeM,429,700,1578,ANNOTATION,2023-07-11T03:53:21.770Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.5}]",1.2.826.0.1.3680043.8.498.99611909911689730184568304668104108469,1.2.826.0.1.3680043.8.498.66963597866249035381926334681568490996,1.2.826.0.1.3680043.8.498.81242578911026463612542816517042768229
O_5vdmmy,429,700,1578,ANNOTATION,2023-07-11T03:53:21.802Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.87}]",1.2.826.0.1.3680043.8.498.52807262149851806640164159674855029403,1.2.826.0.1.3680043.8.498.12900173311327262251947387323513673992,1.2.826.0.1.3680043.8.498.10385699408544931394081445355873890794
O_Gg244P,429,700,1578,ANNOTATION,2023-07-11T03:53:21.932Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.92}]",1.2.826.0.1.3680043.8.498.77781281487570178731129134262092821444,1.2.826.0.1.3680043.8.498.97867791683466833286769820980972463963,1.2.826.0.1.3680043.8.498.97704924306133638170968127157597923458
O_N61jjY,429,700,1578,ANNOTATION,2023-07-11T03:53:22.091Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.85}]",1.2.826.0.1.3680043.8.498.35997591054912671148883771133435779963,1.2.826.0.1.3680043.8.498.13682354317089244708562474763052857636,1.2.826.0.1.3680043.8.498.10051675093026709142351248194841120000
O_YgJKKJ,429,700,1578,ANNOTATION,2023-07-11T03:53:22.119Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.57}]",1.2.826.0.1.3680043.8.498.10607841413268132796256123360191007280,1.2.826.0.1.3680043.8.498.22178272796630767642530832298632689031,1.2.826.0.1.3680043.8.498.42868596176053731613071893964264191930
O_BQYNWx,429,700,1578,ANNOTATION,2023-07-11T03:53:22.152Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.75}]",1.2.826.0.1.3680043.8.498.38559184075760116582660062319055615490,1.2.826.0.1.3680043.8.498.13323414753089947363324293790248091088,1.2.826.0.1.3680043.8.498.14086947563208481936322903837716373518
O_zpxK6p,429,700,1578,ANNOTATION,2023-07-11T03:53:22.321Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.56}]",1.2.826.0.1.3680043.8.498.17309570254877388777274817308006546666,1.2.826.0.1.3680043.8.498.84903781980895729122324057311533642348,1.2.826.0.1.3680043.8.498.13084506762954809162925973067764719454
O_JRyr41,429,700,1578,ANNOTATION,2023-07-11T03:53:22.401Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.96}]",1.2.826.0.1.3680043.8.498.43680203373468874935364613493883932227,1.2.826.0.1.3680043.8.498.37632392884134085110332588092505917805,1.2.826.0.1.3680043.8.498.10627964764400500219041557982344099610
O_4XR6Wx,429,700,1578,ANNOTATION,2023-07-11T03:53:22.434Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.96}]",1.2.826.0.1.3680043.8.498.36156629483464594061799372923708563422,1.2.826.0.1.3680043.8.498.86920843237150719531887329607997569758,1.2.826.0.1.3680043.8.498.13079301449569563404242652727773109188
